Sim	T1	W	k	Antigen_2016	MF_2016	ICCV
335	0.00306079	0.657335	0.18689	4.49764	0.274989	0.2439
335	0.00306079	0.657335	0.18689	4.39775	0.284747	0.2914
335	0.00306079	0.657335	0.18689	4.83389	0.267626	0.1763
335	0.00306079	0.657335	0.18689	4.01598	0.177502	0.341
336	0.00668727	0.0781633	0.257908	7.8588	1.35808	0.4154
336	0.00668727	0.0781633	0.257908	7.52718	1.23696	0.0867
336	0.00668727	0.0781633	0.257908	7.0265	1.39676	0.4094
336	0.00668727	0.0781633	0.257908	7.18549	1.50304	0.1065
336	0.00668727	0.0781633	0.257908	8.25489	1.5585	0.2594
337	0.00707635	0.234485	0.0407971	12.4048	7.70692	0.1154
337	0.00707635	0.234485	0.0407971	11.886	7.42572	0.0123
337	0.00707635	0.234485	0.0407971	12.4266	7.69811	0.1647
337	0.00707635	0.234485	0.0407971	12.4834	7.79173	0.1126
337	0.00707635	0.234485	0.0407971	12.2781	7.66405	0.0194
338	0.00451396	0.556261	0.288777	4.62216	0.362667	0.0288
338	0.00451396	0.556261	0.288777	5.16645	0.330875	0.2466
338	0.00451396	0.556261	0.288777	4.68459	0.468643	0.2706
338	0.00451396	0.556261	0.288777	5.09758	0.432029	0.4695
338	0.00451396	0.556261	0.288777	5.14691	0.334263	0.225
339	0.00644797	0.236496	0.0303087	10.413	6.6831	0.0971
339	0.00644797	0.236496	0.0303087	10.3879	6.67822	0.0487
339	0.00644797	0.236496	0.0303087	10.1833	6.51582	0.1051
339	0.00644797	0.236496	0.0303087	10.3726	6.65408	0.2114
339	0.00644797	0.236496	0.0303087	10.5679	6.7139	0.0904
340	0.00361994	0.242892	0.236755	4.58734	0.393095	0.2673
340	0.00361994	0.242892	0.236755	4.52624	0.297196	0.1882
340	0.00361994	0.242892	0.236755	4.58829	0.261346	0.2424
340	0.00361994	0.242892	0.236755	4.34006	0.440269	0.6393
340	0.00361994	0.242892	0.236755	4.72264	0.51321	0.312
341	0.00427639	0.234638	0.189323	5.74793	0.900768	0.4014
341	0.00427639	0.234638	0.189323	5.89397	0.837777	0.2644
341	0.00427639	0.234638	0.189323	5.74564	0.949922	0.3219
341	0.00427639	0.234638	0.189323	6.21409	0.674599	0.1577
341	0.00427639	0.234638	0.189323	5.76859	0.679856	0.3703
342	0.00853977	0.357595	0.106852	15.2566	7.36683	0.2066
342	0.00853977	0.357595	0.106852	18.0919	8.88295	0.0471
342	0.00853977	0.357595	0.106852	17.1008	8.27995	0.0093
342	0.00853977	0.357595	0.106852	16.6645	8.22662	0.2004
342	0.00853977	0.357595	0.106852	17.3426	8.53229	0.2695
343	0.00860243	0.557399	0.116755	16.278	7.49275	0.0561
343	0.00860243	0.557399	0.116755	15.2157	6.69715	0.0565
343	0.00860243	0.557399	0.116755	15.8171	6.91131	0.0853
343	0.00860243	0.557399	0.116755	17.7067	8.07171	0.1592
343	0.00860243	0.557399	0.116755	16.8162	7.78676	0.109
344	0.00852396	0.0900736	0.170553	12.72	4.27082	0.5912
344	0.00852396	0.0900736	0.170553	12.0488	4.46018	0.3748
344	0.00852396	0.0900736	0.170553	12.2701	4.42804	0.1382
344	0.00852396	0.0900736	0.170553	11.9114	4.73682	0.4051
344	0.00852396	0.0900736	0.170553	13.4247	4.9143	0.1645
345	0.00337131	0.62014	0.0552358	8.43195	3.54649	0.1318
345	0.00337131	0.62014	0.0552358	7.98382	3.13221	0.1406
345	0.00337131	0.62014	0.0552358	8.83781	3.62227	0.1523
345	0.00337131	0.62014	0.0552358	9.20266	4.02281	0.0491
345	0.00337131	0.62014	0.0552358	8.54166	3.47884	0.1494
346	0.00891779	0.639001	0.289694	9.52363	1.52312	0.2463
346	0.00891779	0.639001	0.289694	9.68241	1.70497	0.0325
346	0.00891779	0.639001	0.289694	10.3433	1.91317	0.0379
346	0.00891779	0.639001	0.289694	10.1592	1.94098	0.1963
346	0.00891779	0.639001	0.289694	9.41185	1.96173	0.2344
347	0.00460607	0.599389	0.0440256	10.7026	5.74156	0.0354
347	0.00460607	0.599389	0.0440256	10.4456	5.53624	0.1625
347	0.00460607	0.599389	0.0440256	10.2389	5.58148	0.0242
347	0.00460607	0.599389	0.0440256	10.2959	5.53984	0.13
347	0.00460607	0.599389	0.0440256	9.93752	5.33107	0.2541
348	0.00712368	0.117515	0.135222	10.8537	3.71627	0.1821
348	0.00712368	0.117515	0.135222	10.4628	3.86637	0.1478
348	0.00712368	0.117515	0.135222	10.8815	4.05168	0.4756
348	0.00712368	0.117515	0.135222	12.9226	4.97037	0.1918
348	0.00712368	0.117515	0.135222	11.5657	4.13959	0.3707
349	0.00738649	0.527453	0.254144	8.36771	1.20226	0.1025
349	0.00738649	0.527453	0.254144	8.63986	1.60462	0.2709
349	0.00738649	0.527453	0.254144	9.34929	1.49522	0.2821
349	0.00738649	0.527453	0.254144	9.0566	1.45053	0.1752
349	0.00738649	0.527453	0.254144	8.91972	1.86459	0.127
350	0.00419773	0.462761	0.181036	5.81787	0.851757	0.3067
350	0.00419773	0.462761	0.181036	5.85966	0.697842	0.1922
350	0.00419773	0.462761	0.181036	6.068	0.67997	0.4057
350	0.00419773	0.462761	0.181036	5.65915	0.594917	0.1947
350	0.00419773	0.462761	0.181036	5.88529	0.692495	0.3057
351	0.00706554	0.179443	0.217994	8.7728	2.00295	0.2203
351	0.00706554	0.179443	0.217994	7.94477	2.10064	0.4286
351	0.00706554	0.179443	0.217994	8.30458	2.24174	0.4293
351	0.00706554	0.179443	0.217994	8.71144	1.9875	0.4001
351	0.00706554	0.179443	0.217994	9.22941	2.62589	0.3616
352	0.00190855	0.302495	0.170952	3.35905	0.119966	0.3309
352	0.00190855	0.302495	0.170952	3.29082	0.094553	0.1922
352	0.00190855	0.302495	0.170952	3.12517	0.119915	0.0879
352	0.00190855	0.302495	0.170952	3.24776	0.11467	0.2941
352	0.00190855	0.302495	0.170952	3.38034	0.138614	0.4062
353	0.00962318	0.359419	0.218934	13.6581	4.47808	0.1816
353	0.00962318	0.359419	0.218934	13.9867	4.02462	0.1406
353	0.00962318	0.359419	0.218934	13.5234	3.83614	0.1112
353	0.00962318	0.359419	0.218934	13.9479	4.28682	0.3815
353	0.00962318	0.359419	0.218934	13.499	3.86974	0.0643
354	0.00718185	0.612544	0.0505289	14.1929	8.54536	0.1676
354	0.00718185	0.612544	0.0505289	13.7477	8.11071	0.0338
354	0.00718185	0.612544	0.0505289	13.2583	7.82501	0.0723
354	0.00718185	0.612544	0.0505289	13.8192	8.2258	0.1198
354	0.00718185	0.612544	0.0505289	13.7311	8.15751	0.0316
355	0.00394249	0.681338	0.0666418	9.91556	4.1649	0.3644
355	0.00394249	0.681338	0.0666418	9.43801	3.69241	0.0986
355	0.00394249	0.681338	0.0666418	9.11136	3.66225	0.1004
355	0.00394249	0.681338	0.0666418	10.2017	4.20145	0.1127
355	0.00394249	0.681338	0.0666418	8.48691	3.17982	0.132
356	0.00393829	0.221032	0.099866	6.87943	1.86429	0.2383
356	0.00393829	0.221032	0.099866	7.59664	2.08691	0.3918
356	0.00393829	0.221032	0.099866	7.80618	2.34111	0.2292
356	0.00393829	0.221032	0.099866	7.17546	2.42447	0.3921
356	0.00393829	0.221032	0.099866	7.36902	1.90864	0.1471
357	0.0022265	0.706145	0.147301	3.63375	0.204537	0.1686
357	0.0022265	0.706145	0.147301	3.67829	0.192329	0.2059
357	0.0022265	0.706145	0.147301	3.62332	0.275446	0.2672
357	0.0022265	0.706145	0.147301	3.94394	0.182795	0.1068
357	0.0022265	0.706145	0.147301	3.74813	0.205149	0.2349
358	0.00650257	0.558735	0.222882	8.71633	1.48757	0.0926
358	0.00650257	0.558735	0.222882	8.68417	1.76787	0.3692
358	0.00650257	0.558735	0.222882	7.75629	1.48317	0.177
358	0.00650257	0.558735	0.222882	8.75802	1.46768	0.2962
358	0.00650257	0.558735	0.222882	8.14079	1.39821	0.2514
359	0.000753601	0.141287	0.182733	2.2862	0.0222321	0.2355
359	0.000753601	0.141287	0.182733	2.2273	0.00921897	0.1439
359	0.000753601	0.141287	0.182733	2.20366	0.00555545	0.4067
359	0.000753601	0.141287	0.182733	2.42665	0.014808	0.1316
359	0.000753601	0.141287	0.182733	2.36386	0.0073813	0.3538
360	0.004275	0.337988	0.277318	4.8355	0.243435	0.4464
360	0.004275	0.337988	0.277318	4.80455	0.409806	0.238
360	0.004275	0.337988	0.277318	4.30409	0.577219	0.1795
360	0.004275	0.337988	0.277318	4.86123	0.342993	0.2115
360	0.004275	0.337988	0.277318	4.72553	0.359652	0.4345
361	0.00371655	0.285763	0.016594	6.45756	3.89998	0.3936
361	0.00371655	0.285763	0.016594	6.67246	4.02346	0.0392
361	0.00371655	0.285763	0.016594	6.4506	3.86001	0.2212
361	0.00371655	0.285763	0.016594	6.61498	3.93013	0.1025
361	0.00371655	0.285763	0.016594	6.33158	3.69327	0.0315
362	0.00649936	0.0267528	0.2943	6.42349	0.928964	0.3465
362	0.00649936	0.0267528	0.2943	6.33293	1.14388	0.4233
362	0.00649936	0.0267528	0.2943	7.30641	1.21773	0.4055
362	0.00649936	0.0267528	0.2943	6.7487	0.892102	0.334
362	0.00649936	0.0267528	0.2943	6.25957	0.992528	0.2037
363	0.0015938	0.321511	0.193146	3.02004	0.0869742	0.3486
363	0.0015938	0.321511	0.193146	2.92741	0.0607959	0.2919
363	0.0015938	0.321511	0.193146	2.98886	0.0573713	0.1317
363	0.0015938	0.321511	0.193146	2.88319	0.0517828	0.3526
363	0.0015938	0.321511	0.193146	3.02489	0.0571081	0.0444
364	0.00762156	0.447802	0.167214	12.7954	3.69809	0.1605
364	0.00762156	0.447802	0.167214	12.7829	3.76239	0.3006
364	0.00762156	0.447802	0.167214	12.6969	3.85639	0.198
364	0.00762156	0.447802	0.167214	12.0353	3.4044	0.1456
364	0.00762156	0.447802	0.167214	13.3578	4.40325	0.1566
365	0.00741813	0.38931	0.104463	15.3476	6.89234	0.0462
365	0.00741813	0.38931	0.104463	14.9627	6.62955	0.1885
365	0.00741813	0.38931	0.104463	15.0528	6.68953	0.1044
365	0.00741813	0.38931	0.104463	15.1492	6.67758	0.0766
365	0.00741813	0.38931	0.104463	15.5559	7.10949	0.0743
366	0.00467072	0.725541	0.132557	8.00437	1.85171	0.0974
366	0.00467072	0.725541	0.132557	7.13601	1.9549	0.1813
366	0.00467072	0.725541	0.132557	8.0972	1.80552	0.2599
366	0.00467072	0.725541	0.132557	7.27316	1.92747	0.2002
366	0.00467072	0.725541	0.132557	8.11049	1.89613	0.2142
367	0.00356439	0.4127	0.041215	8.652	4.33617	0.1106
367	0.00356439	0.4127	0.041215	8.23292	3.89378	0.0364
367	0.00356439	0.4127	0.041215	8.63864	4.27771	0.132
367	0.00356439	0.4127	0.041215	8.53721	4.25755	0.1633
367	0.00356439	0.4127	0.041215	8.94922	4.42112	0.2241
368	0.00414375	0.726842	0.211616	5.55556	0.55222	0.1984
368	0.00414375	0.726842	0.211616	5.3841	0.475503	0.2168
368	0.00414375	0.726842	0.211616	5.3423	0.768476	0.2083
368	0.00414375	0.726842	0.211616	5.09854	0.338921	0.1507
368	0.00414375	0.726842	0.211616	4.89607	0.374907	0.1005
369	0.00218123	0.244153	0.0727905	4.87606	1.03297	0.392
369	0.00218123	0.244153	0.0727905	4.90055	0.952011	0.371
369	0.00218123	0.244153	0.0727905	5.14879	0.915463	0.1557
369	0.00218123	0.244153	0.0727905	4.63142	0.893137	0.1839
369	0.00218123	0.244153	0.0727905	5.10641	0.984767	0.3861
370	0.000672833	0.116388	0.132665	2.48898	0.00738021	0.1852
370	0.000672833	0.116388	0.132665	2.39317	0.0221419	0.1594
370	0.000672833	0.116388	0.132665	2.45332	0.0258828	0.2292
370	0.000672833	0.116388	0.132665	2.46558	0.0369099	0.2816
370	0.000672833	0.116388	0.132665	2.34051	0.0203523	0.2595
371	0.00395628	0.400228	0.25583	4.7679	0.397787	0.2558
371	0.00395628	0.400228	0.25583	4.67058	0.394306	0.1326
371	0.00395628	0.400228	0.25583	4.28909	0.210666	0.2392
371	0.00395628	0.400228	0.25583	4.84822	0.314099	0.2815
371	0.00395628	0.400228	0.25583	4.53883	0.498164	0.3612
372	0.00958305	0.0908366	0.089636	18.2163	10.2676	0.1624
372	0.00958305	0.0908366	0.089636	17.907	9.93355	0.1749
372	0.00958305	0.0908366	0.089636	17.1681	9.38818	0.0815
372	0.00958305	0.0908366	0.089636	15.8611	8.38704	0.1089
372	0.00958305	0.0908366	0.089636	16.21	8.61783	0.1902
373	0.00397942	0.656377	0.178988	5.63518	0.789256	0.1773
373	0.00397942	0.656377	0.178988	5.57407	0.561111	0.0897
373	0.00397942	0.656377	0.178988	5.84796	0.932071	0.3716
373	0.00397942	0.656377	0.178988	5.09768	0.532318	0.2089
373	0.00397942	0.656377	0.178988	5.58949	0.461331	0.1358
374	0.00728244	0.31983	0.262909	8.44202	1.40237	0.3125
374	0.00728244	0.31983	0.262909	8.04067	1.69897	0.293
374	0.00728244	0.31983	0.262909	7.98698	1.04693	0.207
374	0.00728244	0.31983	0.262909	8.30514	1.3771	0.3085
374	0.00728244	0.31983	0.262909	8.95014	1.44667	0.3013
375	0.00953444	0.504288	0.251828	12.3339	2.61272	0.0834
375	0.00953444	0.504288	0.251828	12.1401	3.25489	0.5537
375	0.00953444	0.504288	0.251828	12.225	3.25888	0.39
375	0.00953444	0.504288	0.251828	12.9606	3.14729	0.1635
375	0.00953444	0.504288	0.251828	12.5386	2.79232	0.1034
376	0.000590761	0.510851	0.0244277	2.86193	0.31124	0.0481
376	0.000590761	0.510851	0.0244277	2.83355	0.278377	0.4999
376	0.000590761	0.510851	0.0244277	2.65719	0.171729	0.169
376	0.000590761	0.510851	0.0244277	3.03903	0.39487	0.3665
376	0.000590761	0.510851	0.0244277	2.91363	0.296741	0.3148
377	0.00515953	0.562367	0.29184	5.28794	0.374808	0.029
377	0.00515953	0.562367	0.29184	5.56039	0.421886	0.0481
377	0.00515953	0.562367	0.29184	5.93349	0.599808	0.3894
377	0.00515953	0.562367	0.29184	5.31148	0.354715	0.3104
377	0.00515953	0.562367	0.29184	5.42043	0.648235	0.172
378	0.00528349	0.204237	0.0180237	7.16799	4.67373	0.0367
378	0.00528349	0.204237	0.0180237	7.53159	4.83551	0.1978
378	0.00528349	0.204237	0.0180237	7.32506	4.58926	0.1135
378	0.00528349	0.204237	0.0180237	7.19406	4.55341	0.2802
378	0.00528349	0.204237	0.0180237	7.33229	4.65996	0.0924
379	0.00526158	0.628514	0.164665	7.65777	1.69044	0.2882
379	0.00526158	0.628514	0.164665	8.08412	1.73615	0.1601
379	0.00526158	0.628514	0.164665	7.70649	1.76296	0.3565
379	0.00526158	0.628514	0.164665	8.37763	1.66482	0.164
379	0.00526158	0.628514	0.164665	7.65976	1.49463	0.1119
380	0.000644332	0.396615	0.230708	2.31098	0.00555525	0.321
380	0.000644332	0.396615	0.230708	2.23128	0.0074129	0.1246
380	0.000644332	0.396615	0.230708	2.2597	0.0110589	0.0515
380	0.000644332	0.396615	0.230708	2.23114	0.00370007	0.2861
380	0.000644332	0.396615	0.230708	2.25713	0.005564	0.5817
381	0.00582401	0.213158	0.25533	6.5309	0.715183	0.341
381	0.00582401	0.213158	0.25533	6.37399	0.742799	0.1836
381	0.00582401	0.213158	0.25533	6.64726	1.27896	0.2601
381	0.00582401	0.213158	0.25533	6.23882	0.665941	0.1578
381	0.00582401	0.213158	0.25533	6.37213	1.03616	0.3265
382	0.00903293	0.251787	0.220241	11.6571	3.36699	0.4985
382	0.00903293	0.251787	0.220241	10.934	3.72242	0.4769
382	0.00903293	0.251787	0.220241	10.8326	2.87494	0.4494
382	0.00903293	0.251787	0.220241	12.6507	3.33438	0.3894
382	0.00903293	0.251787	0.220241	12.274	3.60325	0.2756
383	0.00588675	0.0520719	0.208705	7.08981	1.27163	0.3999
383	0.00588675	0.0520719	0.208705	7.3518	1.44605	0.4442
383	0.00588675	0.0520719	0.208705	7.23495	1.89878	0.4324
383	0.00588675	0.0520719	0.208705	7.06181	1.71779	0.2927
383	0.00588675	0.0520719	0.208705	6.99231	1.50283	0.5195
384	0.00266657	0.589453	0.276115	3.378	0.0795913	0.395
384	0.00266657	0.589453	0.276115	3.49331	0.126153	0.3684
384	0.00266657	0.589453	0.276115	3.55447	0.112285	0.3067
384	0.00266657	0.589453	0.276115	3.55503	0.070068	0.2077
384	0.00266657	0.589453	0.276115	3.45316	0.06623	0.1483
385	0.00906657	0.454962	0.177737	15.8377	5.82184	0.1666
385	0.00906657	0.454962	0.177737	14.5151	5.25859	0.078
385	0.00906657	0.454962	0.177737	14.775	5.0283	0.3046
385	0.00906657	0.454962	0.177737	14.8062	4.95141	0.0152
385	0.00906657	0.454962	0.177737	15.2099	5.3405	0.1375
386	0.00579289	0.106545	0.283022	6.2718	1.14033	0.3476
386	0.00579289	0.106545	0.283022	5.90973	1.30753	0.5726
386	0.00579289	0.106545	0.283022	5.53366	0.945718	0.211
386	0.00579289	0.106545	0.283022	6.88445	0.982964	0.5374
386	0.00579289	0.106545	0.283022	6.05579	1.11097	0.3678
387	0.0016907	0.285078	0.23974	2.88634	0.0295656	0.2087
387	0.0016907	0.285078	0.23974	2.80645	0.048005	0.5726
387	0.0016907	0.285078	0.23974	2.9636	0.0257865	0.2377
387	0.0016907	0.285078	0.23974	2.83518	0.0369645	0.3088
387	0.0016907	0.285078	0.23974	2.84428	0.0426178	0.4647
388	0.00152086	0.403847	0.124295	3.20719	0.116524	0.0803
388	0.00152086	0.403847	0.124295	3.32582	0.212365	0.3811
388	0.00152086	0.403847	0.124295	3.31478	0.107587	0.1615
388	0.00152086	0.403847	0.124295	3.05366	0.0977319	0.1206
388	0.00152086	0.403847	0.124295	3.42949	0.164897	0.2255
389	0.00840581	0.0835625	0.209425	11.6038	3.04955	0.3881
389	0.00840581	0.0835625	0.209425	10.2068	2.80904	0.4639
389	0.00840581	0.0835625	0.209425	11.197	3.12858	0.4486
389	0.00840581	0.0835625	0.209425	10.4453	3.25175	0.2953
389	0.00840581	0.0835625	0.209425	10.7968	4.07446	0.5017
390	0.00944396	0.466941	0.124882	17.4601	7.99453	0.0882
390	0.00944396	0.466941	0.124882	18.1075	8.43942	0.1732
390	0.00944396	0.466941	0.124882	18.5953	8.74779	0.0535
390	0.00944396	0.466941	0.124882	18.0156	8.37228	0.1025
390	0.00944396	0.466941	0.124882	18.9344	8.99766	0.1277
391	0.00685932	0.246385	0.0650937	14.0652	7.66354	0.0229
391	0.00685932	0.246385	0.0650937	13.9297	7.60912	0.0854
391	0.00685932	0.246385	0.0650937	13.1617	6.95578	0.1122
391	0.00685932	0.246385	0.0650937	14.4257	7.80822	0.0435
391	0.00685932	0.246385	0.0650937	13.8843	7.63165	0.115
392	0.0031606	0.70673	0.157553	4.44633	0.382222	0.3631
392	0.0031606	0.70673	0.157553	4.89862	0.360737	0.1121
392	0.0031606	0.70673	0.157553	5.58595	0.582255	0.1368
392	0.0031606	0.70673	0.157553	5.04194	0.498836	0.0231
392	0.0031606	0.70673	0.157553	5.12125	0.451821	0.1204
393	0.00965443	0.260121	0.0372542	13.5015	9.19139	0.0725
393	0.00965443	0.260121	0.0372542	13.1776	8.92102	0.1231
393	0.00965443	0.260121	0.0372542	13.6517	9.14539	0.0445
393	0.00965443	0.260121	0.0372542	13.5351	9.12038	0.1581
393	0.00965443	0.260121	0.0372542	13.3669	8.91129	0.0942
394	0.00254599	0.687762	0.224507	3.24986	0.0848912	0.1951
394	0.00254599	0.687762	0.224507	3.61943	0.164101	0.4413
394	0.00254599	0.687762	0.224507	3.64125	0.161997	0.192
394	0.00254599	0.687762	0.224507	4.06539	0.142224	0.2394
394	0.00254599	0.687762	0.224507	3.82821	0.168456	0.3572
395	0.0088068	0.101887	0.287708	9.30126	1.96959	0.5496
395	0.0088068	0.101887	0.287708	10.485	2.39278	0.323
395	0.0088068	0.101887	0.287708	9.28586	2.46982	0.2894
395	0.0088068	0.101887	0.287708	9.81893	2.03017	0.3505
395	0.0088068	0.101887	0.287708	8.5456	1.74128	0.4382
396	0.00819778	0.742414	0.264677	9.84214	2.01215	0.2799
396	0.00819778	0.742414	0.264677	9.66183	1.6779	0.1366
396	0.00819778	0.742414	0.264677	9.05354	2.12374	0.2776
396	0.00819778	0.742414	0.264677	9.04472	2.05839	0.2742
396	0.00819778	0.742414	0.264677	9.85905	2.13815	0.2957
397	0.00187087	0.311056	0.0536003	4.82859	1.04929	0.3426
397	0.00187087	0.311056	0.0536003	4.64184	1.01935	0.1019
397	0.00187087	0.311056	0.0536003	5.01066	1.2156	0.292
397	0.00187087	0.311056	0.0536003	4.97275	1.24688	0.1628
397	0.00187087	0.311056	0.0536003	4.98178	1.07479	0.0761
398	0.00588933	0.331383	0.0484758	11.8418	6.65387	0.1224
398	0.00588933	0.331383	0.0484758	12.6037	7.27564	0.0718
398	0.00588933	0.331383	0.0484758	11.8113	6.76514	0.0128
398	0.00588933	0.331383	0.0484758	12.3271	7.00454	0.15
398	0.00588933	0.331383	0.0484758	12.0089	6.78831	0.0257
399	0.000751318	0.190417	0.0373275	2.92752	0.270828	0.3551
399	0.000751318	0.190417	0.0373275	2.77962	0.234404	0.6182
399	0.000751318	0.190417	0.0373275	2.93917	0.238012	0.181
399	0.000751318	0.190417	0.0373275	3.01777	0.254866	0.1723
399	0.000751318	0.190417	0.0373275	3.16106	0.328662	0.2809
400	0.00529904	0.720739	0.249805	5.95547	0.559425	0.3409
400	0.00529904	0.720739	0.249805	5.9677	0.446701	0.1674
400	0.00529904	0.720739	0.249805	5.83663	0.533624	0.1887
400	0.00529904	0.720739	0.249805	6.71875	0.738971	0.2155
400	0.00529904	0.720739	0.249805	6.51333	0.713259	0.1455
401	0.00759528	0.181385	0.29288	7.85139	1.0628	0.2422
401	0.00759528	0.181385	0.29288	8.11814	1.49248	0.418
401	0.00759528	0.181385	0.29288	7.84948	1.38738	0.1439
401	0.00759528	0.181385	0.29288	7.97019	1.69366	0.3615
401	0.00759528	0.181385	0.29288	8.0316	1.22288	0.2571
402	0.00430592	0.26223	0.0234143	7.82507	4.75598	0.3256
402	0.00430592	0.26223	0.0234143	8.02241	5.02533	0.1335
402	0.00430592	0.26223	0.0234143	7.80562	4.72445	0.1597
402	0.00430592	0.26223	0.0234143	7.67683	4.52523	0.2557
402	0.00430592	0.26223	0.0234143	7.92008	4.69983	0.2141
403	0.000369574	0.578106	0.19821	2.11645	0.00184843	0.0738
403	0.000369574	0.578106	0.19821	2.09222	0	0.3627
403	0.000369574	0.578106	0.19821	2.22708	0.00185127	0.3978
403	0.000369574	0.578106	0.19821	2.16325	0.00370103	0.1938
403	0.000369574	0.578106	0.19821	2.26027	0.0055535	0.3387
404	0.00758626	0.442053	0.0865208	14.7008	7.32455	0.0931
404	0.00758626	0.442053	0.0865208	15.6989	7.72657	0.0705
404	0.00758626	0.442053	0.0865208	15.6062	7.98959	0.2067
404	0.00758626	0.442053	0.0865208	16.8543	8.63393	0.1241
404	0.00758626	0.442053	0.0865208	14.9467	7.49282	0.1688
405	0.00754368	0.565747	0.07663	15.3544	8.20408	0.0164
405	0.00754368	0.565747	0.07663	15.6773	8.44818	0.0613
405	0.00754368	0.565747	0.07663	15.8303	8.4875	0.0939
405	0.00754368	0.565747	0.07663	15.3816	8.13496	0.0423
405	0.00754368	0.565747	0.07663	14.8316	7.70865	0.0541
406	0.00203275	0.532681	0.127678	3.7207	0.188718	0.1329
406	0.00203275	0.532681	0.127678	3.77943	0.17347	0.368
406	0.00203275	0.532681	0.127678	3.64115	0.212987	0.0334
406	0.00203275	0.532681	0.127678	3.84566	0.245193	0.1591
406	0.00203275	0.532681	0.127678	3.64032	0.188293	0.2861
407	0.00318989	0.44002	0.0149833	6.0158	3.4618	0.1496
407	0.00318989	0.44002	0.0149833	5.84044	3.3366	0.4115
407	0.00318989	0.44002	0.0149833	6.00037	3.45765	0.1863
407	0.00318989	0.44002	0.0149833	6.02336	3.4839	0.2952
407	0.00318989	0.44002	0.0149833	5.90282	3.44301	0.2061
408	0.00157769	0.737558	0.240746	2.90635	0.0333	0.0818
408	0.00157769	0.737558	0.240746	2.77573	0.0406294	0.3422
408	0.00157769	0.737558	0.240746	2.76373	0.0258465	0.087
408	0.00157769	0.737558	0.240746	2.94898	0.0405485	0.1357
408	0.00157769	0.737558	0.240746	2.77106	0.025846	0.1185
409	0.00636618	0.333064	0.112388	13.0721	5.3299	0.1753
409	0.00636618	0.333064	0.112388	12.3421	4.78178	0.1733
409	0.00636618	0.333064	0.112388	11.6574	4.49778	0.2204
409	0.00636618	0.333064	0.112388	11.7107	4.52377	0.3033
409	0.00636618	0.333064	0.112388	11.8795	4.48303	0.21
410	0.00759387	0.724815	0.269855	9.18129	1.63852	0.2289
410	0.00759387	0.724815	0.269855	8.79335	1.644	0.253
410	0.00759387	0.724815	0.269855	8.49474	1.01744	0.2905
410	0.00759387	0.724815	0.269855	8.81499	1.4399	0.2386
410	0.00759387	0.724815	0.269855	8.52276	1.30394	0.2058
411	0.00471845	0.145976	0.21237	5.69997	0.819036	0.4837
411	0.00471845	0.145976	0.21237	6.07618	1.05399	0.2109
411	0.00471845	0.145976	0.21237	5.91458	0.813578	0.192
411	0.00471845	0.145976	0.21237	6.24688	0.76953	0.2654
411	0.00471845	0.145976	0.21237	6.5684	0.944427	0.3527
412	0.00335354	0.498897	0.199414	4.56636	0.308488	0.2405
412	0.00335354	0.498897	0.199414	4.32317	0.26128	0.191
412	0.00335354	0.498897	0.199414	4.70026	0.329648	0.2792
412	0.00335354	0.498897	0.199414	4.48556	0.343763	0.259
412	0.00335354	0.498897	0.199414	4.67087	0.36158	0.2839
413	0.00985314	0.0947638	0.272766	9.68433	2.63765	0.2733
413	0.00985314	0.0947638	0.272766	11.4775	3.23838	0.389
413	0.00985314	0.0947638	0.272766	11.5994	2.88315	0.2869
413	0.00985314	0.0947638	0.272766	10.0373	2.63896	0.3447
413	0.00985314	0.0947638	0.272766	12.2072	3.34596	0.5834
414	0.0075434	0.0821525	0.179389	11.2808	3.2991	0.3871
414	0.0075434	0.0821525	0.179389	11.5739	3.40858	0.3728
414	0.0075434	0.0821525	0.179389	9.99852	3.19361	0.4305
414	0.0075434	0.0821525	0.179389	11.0404	2.99994	0.292
414	0.0075434	0.0821525	0.179389	9.6942	3.18574	0.5739
415	0.00559206	0.450295	0.125292	9.26022	3.39806	0.117
415	0.00559206	0.450295	0.125292	9.55969	3.01992	0.2216
415	0.00559206	0.450295	0.125292	9.96254	3.24765	0.2354
415	0.00559206	0.450295	0.125292	10.0447	3.31868	0.4612
415	0.00559206	0.450295	0.125292	10.7086	3.24901	0.1084
416	0.00992577	0.454141	0.197389	16.4564	5.73886	0.1971
416	0.00992577	0.454141	0.197389	15.5512	5.08122	0.2782
416	0.00992577	0.454141	0.197389	16.7937	6.08214	0.1554
416	0.00992577	0.454141	0.197389	13.6147	4.84952	0.2511
416	0.00992577	0.454141	0.197389	15.3637	5.4301	0.1846
417	0.00496058	0.473285	0.271239	5.71803	0.451763	0.4736
417	0.00496058	0.473285	0.271239	5.16273	0.430995	0.291
417	0.00496058	0.473285	0.271239	5.86862	0.57797	0.3066
417	0.00496058	0.473285	0.271239	5.52893	0.330524	0.0613
417	0.00496058	0.473285	0.271239	5.42859	0.525704	0.1711
418	0.00334846	0.422613	0.028831	7.60741	3.9932	0.1595
418	0.00334846	0.422613	0.028831	7.72875	4.13829	0.1152
418	0.00334846	0.422613	0.028831	8.05655	4.42981	0.0636
418	0.00334846	0.422613	0.028831	7.60013	4.0534	0.2896
418	0.00334846	0.422613	0.028831	7.82546	4.26355	0.1024
419	0.00355068	0.423669	0.167766	4.99477	0.502596	0.1551
